,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
MFHAS1,7.286516e-10,2.0150695e-10,3.9859702e-10,3.4304417e-11,1.6284732e-10,0.00020493535,2.1560644e-10,1.1566783e-10
FBXO25,2.6996877e-10,2.0206273e-10,2.8938296e-10,3.4066035e-11,1.6304934e-10,2.5739233e-10,2.1606092e-10,1.15365974e-10
ZNF185,2.5397914e-10,2.0150774e-10,3.1672484e-10,3.398232e-11,1.6285043e-10,2.3313368e-10,2.1555832e-10,1.14606255e-10
RPL10,2.5501595e-10,2.0153618e-10,2.8508784e-10,0.020190906,1.6298281e-10,2.1724939e-10,2.1598469e-10,1.1466354e-10
CSGALNACT1,0.00034493563,2.0147467e-10,2.8442956e-10,3.398303e-11,1.6276906e-10,2.1665228e-10,2.1551062e-10,1.1775135e-10
ATP6V1B2,2.536122e-10,2.0151618e-10,2.8453156e-10,3.398245e-11,1.6287809e-10,0.0008938234,2.1537791e-10,1.1460888e-10
CCDC25,2.5359187e-10,2.0149428e-10,2.8464392e-10,3.398232e-11,1.6280136e-10,2.1626706e-10,2.155242e-10,0.0007176801
HMBOX1,2.9046512e-10,2.015085e-10,2.8424788e-10,3.398297e-11,1.6283955e-10,2.164701e-10,0.0006031073,1.1459751e-10
BIN3,2.6057398e-10,2.0192556e-10,3.346532e-10,3.398245e-11,1.6277528e-10,2.379991e-10,2.2004433e-10,1.2106496e-10
SLC25A37,2.7338562e-10,2.0152234e-10,0.0004975849,3.4029148e-11,1.6283551e-10,2.1641644e-10,2.157101e-10,1.1460713e-10
CHMP7,0.00068665895,2.0150234e-10,2.847107e-10,3.3982255e-11,1.627467e-10,2.1626871e-10,2.1561672e-10,1.14614124e-10
DOCK5,2.8483402e-10,2.015085e-10,0.00092505384,3.3983226e-11,1.628175e-10,2.1671881e-10,2.1560725e-10,1.1460057e-10
PROSC,0.0010542445,2.0149428e-10,2.842636e-10,3.3982577e-11,1.6276844e-10,2.1644452e-10,2.1534341e-10,1.1460014e-10
ERLIN2,2.5390065e-10,2.0600796e-10,3.3487413e-10,3.419858e-11,1.6828607e-10,2.6143274e-10,2.1936127e-10,1.14602314e-10
SNTG1,2.558569e-10,2.0151311e-10,2.8970656e-10,3.399243e-11,1.6289578e-10,2.2055273e-10,2.1553818e-10,1.1459751e-10
ST18,2.767127e-10,2.0149812e-10,3.002823e-10,3.4051158e-11,1.6287e-10,2.2286628e-10,2.1555586e-10,1.1459969e-10
TACC1,2.5379607e-10,2.0147775e-10,2.8459018e-10,0.0004968118,1.6280198e-10,2.4565797e-10,2.156599e-10,1.14620244e-10
GOLGA7,6.5373235e-10,2.0149774e-10,5.811855e-10,3.4737928e-11,1.6284173e-10,3.0786212e-10,2.1549049e-10,1.1461806e-10
WHSC1L1,2.5366925e-10,2.0150658e-10,2.8425276e-10,3.3982903e-11,0.0030494174,2.16009e-10,2.1566278e-10,1.1461281e-10
LACTB2,2.5353575e-10,2.0154464e-10,1.8527266e-09,3.4382105e-11,1.6308574e-10,2.1652213e-10,2.1545556e-10,1.14621125e-10
TERF1,2.537467e-10,2.0147775e-10,2.8459454e-10,3.3981932e-11,1.6281192e-10,2.1649653e-10,0.000786154,1.14612375e-10
RPL7,2.546155e-10,2.015604e-10,2.8523198e-10,0.0016839865,1.6296291e-10,2.1648992e-10,2.1550695e-10,1.145962e-10
SYBU,2.5367605e-10,2.0151003e-10,3.3169506e-10,3.3982775e-11,1.6281812e-10,0.0006142502,2.1558011e-10,1.1460494e-10
MTDH,2.5433394e-10,2.0149235e-10,2.8455763e-10,3.3982255e-11,1.6281844e-10,2.1732811e-10,2.1561465e-10,0.0024735322
LRP12,2.6188937e-10,2.0193519e-10,2.8561903e-10,3.4007738e-11,1.6326532e-10,2.2103198e-10,2.16556e-10,1.177855e-10
EBAG9,2.5365668e-10,2.0150234e-10,0.0030760614,3.3983098e-11,1.6278522e-10,2.166849e-10,2.1556615e-10,1.14636425e-10
MAL2,2.5404792e-10,2.0151465e-10,2.845077e-10,0.00044495313,1.6290046e-10,2.1679983e-10,2.1549872e-10,1.1461675e-10
EIF3H,2.5403726e-10,2.0148468e-10,2.8496172e-10,3.3982577e-11,1.6288647e-10,2.1709445e-10,0.009936756,1.1463774e-10
UTP23,2.6521005e-10,2.1028879e-10,3.2914954e-10,3.453129e-11,1.7184432e-10,2.1941315e-10,2.2369546e-10,1.1800452e-10
NDUFB9,2.5387548e-10,2.0149851e-10,2.8477046e-10,0.0009657546,1.6288149e-10,2.170746e-10,2.1559698e-10,1.14594015e-10
TATDN1,2.5372732e-10,2.0149467e-10,0.0030751433,3.398297e-11,1.6278615e-10,2.1592786e-10,2.1546871e-10,1.14614124e-10
FAM83A,2.539927e-10,2.0147851e-10,3.2317254e-10,3.3983292e-11,1.628641e-10,2.166064e-10,2.1567143e-10,1.14590955e-10
GSDMC,2.541623e-10,2.0149082e-10,2.860459e-10,3.3985172e-11,1.6277373e-10,2.1700587e-10,2.1560889e-10,1.1457435e-10
ZNF7,2.662298e-10,2.0180582e-10,2.9506128e-10,3.401578e-11,1.6280323e-10,2.3315372e-10,2.1581296e-10,1.1492541e-10
ARHGAP39,2.5398783e-10,2.0151926e-10,2.9968952e-10,3.3982903e-11,1.6278522e-10,2.588289e-10,2.1547611e-10,1.1461281e-10
VLDLR,2.5384642e-10,2.014693e-10,2.8465857e-10,3.4018767e-11,1.6277714e-10,2.3691207e-10,2.1544858e-10,1.145962e-10
AK3,0.0011727721,2.0146623e-10,2.8447839e-10,3.398297e-11,1.62788e-10,2.4974126e-10,2.1534423e-10,1.1462156e-10
UHRF2,0.0007651983,2.0150927e-10,2.845207e-10,3.3983098e-11,1.6278708e-10,2.1654775e-10,2.1544776e-10,1.14616316e-10
NFIB,2.5343616e-10,0.002194019,2.843699e-10,3.3983098e-11,1.6291847e-10,9.981241e-10,2.153479e-10,1.1458395e-10
PLIN2,2.5348257e-10,2.0147584e-10,2.8437316e-10,3.398297e-11,1.6276783e-10,2.750142e-10,0.0019860761,1.1460713e-10
HAUS6,2.7020677e-10,2.0149311e-10,2.8521838e-10,3.4007738e-11,1.6275044e-10,2.1885727e-10,2.1556162e-10,1.14586576e-10
C9orf72,9.676236e-10,2.0150082e-10,0.0005925388,3.3983098e-11,1.6294084e-10,2.3934563e-10,2.1551803e-10,1.1459227e-10
ZCCHC7,0.0006469709,2.0149159e-10,2.8458258e-10,3.427551e-11,1.6283644e-10,3.0041633e-10,2.1546707e-10,1.1460844e-10
SIGMAR1,3.0334651e-10,2.0150312e-10,2.8440678e-10,3.4145006e-11,1.628554e-10,2.2819883e-10,2.1564017e-10,1.1460494e-10
CBWD5,2.829842e-10,2.0150275e-10,2.843211e-10,3.3982577e-11,1.626921e-10,0.001243262,2.153853e-10,1.146185e-10
CEP78,2.904009e-10,2.0149311e-10,2.8463143e-10,3.4015003e-11,1.6282495e-10,2.2777617e-10,2.1557806e-10,1.14619376e-10
NTRK2,2.540072e-10,2.014716e-10,2.8460376e-10,3.398342e-11,1.6274299e-10,0.0007472862,2.1562452e-10,1.1459969e-10
IDNK,2.9325187e-10,2.0153618e-10,2.845348e-10,3.398251e-11,1.6285633e-10,6.003461e-10,2.1545926e-10,1.1461806e-10
AUH,4.9663e-10,2.0150158e-10,2.8450714e-10,3.399736e-11,1.6284359e-10,0.0009623121,2.1559698e-10,1.1461675e-10
MFSD14B,2.537593e-10,0.0008300714,2.8458366e-10,3.3983098e-11,1.6292934e-10,2.1642016e-10,2.1561714e-10,1.14601884e-10
C9orf3,2.541206e-10,0.0031277952,2.84397e-10,3.3982383e-11,1.6272313e-10,2.4489868e-10,2.1557477e-10,1.1459751e-10
ZNF462,2.5422436e-10,2.0148468e-10,3.3203368e-10,3.398232e-11,1.6274236e-10,2.518609e-10,2.1558916e-10,1.225196e-10
INIP,3.179663e-10,2.0154847e-10,3.0714659e-10,3.410628e-11,1.628672e-10,3.3159575e-10,2.1555051e-10,1.14606255e-10
UGCG,2.9063474e-10,2.0147814e-10,0.0010077253,3.3982903e-11,1.6281844e-10,2.1630915e-10,2.1518164e-10,1.1909938e-10
SNX30,7.358162e-10,2.0150312e-10,2.8453592e-10,3.4226642e-11,1.6292158e-10,2.832418e-10,2.156122e-10,1.1461588e-10
STOM,2.534845e-10,2.0151118e-10,2.8449632e-10,3.398245e-11,1.6285819e-10,2.1637599e-10,2.1565826e-10,0.0012605309
GSN,2.5417393e-10,0.020905191,2.848666e-10,3.3983354e-11,1.6303255e-10,2.1754627e-10,2.1567224e-10,1.14613256e-10
MRRF,0.0006569371,2.0150158e-10,2.8451855e-10,3.3983486e-11,1.6273244e-10,2.5865912e-10,2.155941e-10,1.14604506e-10
NR6A1,2.5390065e-10,2.0150466e-10,2.8430155e-10,3.398297e-11,1.628175e-10,0.00014603377,2.1544447e-10,1.14594015e-10
ALAD,2.5357447e-10,2.0149082e-10,2.8400995e-10,3.398245e-11,1.6281192e-10,0.0006142847,2.154527e-10,1.14586576e-10
ASTN2,2.6446245e-10,2.0291199e-10,2.9320768e-10,3.4183323e-11,1.6322982e-10,2.4128496e-10,2.179724e-10,1.15574314e-10
WDR31,2.5382607e-10,2.0146776e-10,2.846841e-10,3.3983098e-11,1.6279887e-10,2.5109057e-10,2.1568623e-10,1.1460888e-10
POLE3,2.756749e-10,2.0165192e-10,2.8435906e-10,3.4109077e-11,1.6287341e-10,2.2045096e-10,2.1544447e-10,1.14657416e-10
SURF4,2.536838e-10,2.0145854e-10,2.8455654e-10,3.3983098e-11,1.6276844e-10,0.0023539523,2.1561795e-10,1.1461588e-10
SURF1,2.537796e-10,2.0146852e-10,2.846119e-10,3.3983098e-11,1.6294364e-10,2.1639829e-10,0.001789756,1.1462287e-10
SURF6,2.5572905e-10,2.0159e-10,2.8539632e-10,3.3992302e-11,1.6287094e-10,2.1789011e-10,2.1558752e-10,1.146408e-10
GTF3C5,2.6824826e-10,2.0160806e-10,2.9350533e-10,3.3994894e-11,1.629337e-10,2.3311725e-10,2.1563111e-10,1.1468323e-10
ASB6,2.7796637e-10,2.0692828e-10,3.0021816e-10,3.4304025e-11,1.6785778e-10,2.5254446e-10,2.2173251e-10,1.196367e-10
PTGES2,3.4177672e-10,2.0151618e-10,4.4191328e-10,3.423252e-11,1.6270078e-10,2.2113655e-10,2.1562946e-10,1.1460844e-10
CIZ1,4.6039703e-10,2.0201031e-10,2.9152525e-10,3.42115e-11,1.6295233e-10,3.2122938e-10,2.1574177e-10,1.2113795e-10
SLC25A25,2.6240138e-10,2.0150619e-10,0.00064734794,3.3982383e-11,1.6263872e-10,2.1657955e-10,2.1567471e-10,1.1462681e-10
SH3GLB2,3.0811884e-10,2.0148544e-10,3.4138514e-10,3.4259692e-11,1.628526e-10,4.2604137e-10,2.1548885e-10,1.14623304e-10
MIGA2,2.757664e-10,2.0157462e-10,2.9964722e-10,3.4009875e-11,1.6277094e-10,2.2846712e-10,2.1566894e-10,1.1475544e-10
PTGES,2.550208e-10,2.0152079e-10,2.9079053e-10,3.40019e-11,1.6290076e-10,2.1677173e-10,2.1558011e-10,1.1489428e-10
LRSAM1,4.6583293e-10,2.0153386e-10,3.3134223e-10,3.4173674e-11,1.6282868e-10,3.8795206e-10,2.1555134e-10,1.14739676e-10
HMCN2,2.5381736e-10,2.0147314e-10,2.8466454e-10,3.398303e-11,1.628203e-10,2.1661756e-10,2.1546583e-10,1.181721e-10
GPR107,0.00058578356,2.0149428e-10,2.84486e-10,3.3983098e-11,1.6260306e-10,2.2474238e-10,2.1554887e-10,1.1460014e-10
SEC16A,0.00092891,2.0148698e-10,2.8457064e-10,3.398219e-11,1.6288118e-10,2.1671384e-10,2.1547242e-10,1.1459969e-10
DPH7,3.0895095e-10,2.0200645e-10,3.0208033e-10,3.406441e-11,1.6284298e-10,2.4269595e-10,2.1664938e-10,1.15791876e-10
NOTCH1,3.9725662e-10,2.0149543e-10,2.844849e-10,3.398232e-11,1.6289362e-10,2.4126012e-10,2.1563605e-10,1.2894429e-10
NACC2,2.8865804e-10,2.0171655e-10,3.270756e-10,3.3983226e-11,1.6273771e-10,7.482081e-10,2.2014088e-10,1.33206e-10
PROSER2,2.5376898e-10,2.0151696e-10,2.8497638e-10,3.3982383e-11,1.6286907e-10,0.00016531373,2.153134e-10,1.14586146e-10
USP6NL,3.2793823e-10,2.0152079e-10,0.00013111572,3.4002225e-11,1.6285166e-10,2.9820302e-10,2.1553777e-10,1.1459751e-10
PDSS1,2.7292923e-10,2.0215216e-10,3.0868058e-10,3.40322e-11,1.6310658e-10,2.1971384e-10,2.1694793e-10,1.1458833e-10
FAM171A1,2.5516192e-10,2.0148312e-10,2.8467922e-10,3.3982255e-11,1.6287963e-10,0.0010521283,2.1509013e-10,1.1459358e-10
FAM188A,4.5225255e-09,2.015085e-10,3.1130995e-10,3.4337935e-11,1.6278211e-10,4.393533e-10,2.1568869e-10,1.237583e-10
RSU1,2.5449312e-10,2.0151235e-10,2.8419475e-10,3.3982255e-11,0.0010110743,2.1656799e-10,2.1554805e-10,1.145962e-10
PARD3,2.5382124e-10,2.0148735e-10,4.5635004e-10,3.3982903e-11,1.6279018e-10,0.0007411526,2.1580639e-10,1.16161296e-10
ZEB1,4.548892e-10,0.0008822401,2.8435254e-10,3.3982383e-11,1.6283955e-10,2.1619201e-10,2.1568129e-10,1.2251913e-10
FAM13C,2.5360058e-10,2.0151235e-10,2.8412592e-10,3.398245e-11,1.6286907e-10,2.1651222e-10,2.1560109e-10,0.00024946613
NRBF2,3.632716e-10,2.0154617e-10,3.118442e-10,3.429408e-11,1.6292903e-10,2.2677481e-10,2.1572819e-10,1.1520326e-10
A1CF,2.5380478e-10,2.0149696e-10,3.023524e-10,3.398543e-11,1.6291815e-10,2.1624068e-10,2.1558011e-10,1.14604506e-10
POLR3A,2.7911817e-10,2.0207312e-10,2.9078334e-10,3.4086962e-11,1.6315947e-10,2.449893e-10,2.161417e-10,1.160643e-10
HERC4,0.00043766326,2.0148122e-10,6.0216954e-10,3.434121e-11,1.6280384e-10,2.5179892e-10,2.1562288e-10,1.14594896e-10
C10orf11,6.554929e-10,2.0148774e-10,2.8454078e-10,3.3982837e-11,1.6300705e-10,0.0008705696,2.1560151e-10,1.3161444e-10
CAMK2G,2.5409444e-10,2.0150195e-10,0.00070758787,3.398232e-11,1.6276286e-10,2.1662706e-10,2.1543708e-10,1.1462549e-10
GLUD1,0.0021877936,2.0147545e-10,2.8413025e-10,3.398297e-11,1.6275169e-10,2.1610377e-10,2.1556615e-10,1.145927e-10
HTR7,2.6356106e-10,2.0149311e-10,2.850215e-10,3.3990553e-11,1.6285198e-10,2.162382e-10,2.1533765e-10,1.1461107e-10
RPP30,3.757307e-10,2.0224471e-10,2.8453429e-10,3.434612e-11,1.6364816e-10,2.4723643e-10,2.1566154e-10,1.166769e-10
FRA10AC1,0.0016051887,2.0151542e-10,2.846662e-10,3.3983098e-11,1.6259562e-10,2.1638176e-10,2.155275e-10,1.1459576e-10
ADD3,2.535638e-10,2.015085e-10,2.8424624e-10,3.398232e-11,1.6284389e-10,2.1607781e-10,0.0017779387,1.14617184e-10
HABP2,2.536025e-10,2.0149428e-10,2.845869e-10,3.3983226e-11,1.6276783e-10,2.345677e-10,2.1549872e-10,1.1460669e-10
DNAJB12,1.8151493e-09,2.0151388e-10,2.8435035e-10,3.4178757e-11,1.6288429e-10,4.1315718e-10,2.1556615e-10,1.2838818e-10
EIF4EBP2,2.7396713e-10,2.0362187e-10,2.9753772e-10,3.413068e-11,1.6483921e-10,4.148795e-10,2.1796742e-10,1.167918e-10
PLEKHS1,0.0009909119,2.0145008e-10,2.8439484e-10,3.398303e-11,1.628554e-10,2.5318206e-10,2.1551845e-10,1.1461588e-10
TCF7L2,2.5355704e-10,2.014789e-10,0.0025265953,3.3983098e-11,1.6291878e-10,3.059071e-10,2.1549872e-10,1.1461281e-10
LRRC27,2.5507824e-10,2.0147814e-10,2.877867e-10,3.3991397e-11,1.6276937e-10,2.4687738e-10,2.1546297e-10,1.14617184e-10
GSTO1,2.537709e-10,2.0148774e-10,2.8466782e-10,0.00075268483,1.6280136e-10,2.1712263e-10,2.1548803e-10,1.1461588e-10
TAF5,2.5644806e-10,2.0153541e-10,2.8514333e-10,3.3987636e-11,1.6292437e-10,2.1853773e-10,2.1558547e-10,1.14708604e-10
PPRC1,2.8612557e-10,2.027097e-10,3.328631e-10,3.402889e-11,1.6454739e-10,2.1797157e-10,2.2281697e-10,1.2462145e-10
ITPRIP,0.0007781066,2.0148312e-10,2.8431565e-10,3.3982255e-11,1.6278087e-10,2.1638343e-10,2.1557149e-10,1.2798963e-10
CNNM2,3.2956105e-10,2.0150619e-10,3.013357e-10,3.4279826e-11,1.6292562e-10,2.8725805e-10,2.1558834e-10,1.1548045e-10
PDCD11,2.9603592e-10,2.0176387e-10,3.163686e-10,3.413732e-11,1.6282341e-10,2.4450617e-10,2.1697855e-10,1.1726098e-10
ADAM12,2.757885e-10,2.0150275e-10,2.8437316e-10,3.4082674e-11,1.6295794e-10,2.166907e-10,2.1565744e-10,1.3624478e-10
RGS10,2.540557e-10,2.0148544e-10,2.8424896e-10,3.3982837e-11,1.6275944e-10,2.1630915e-10,2.15627e-10,0.0008462949
BTBD10,5.9078276e-10,2.0148544e-10,6.806823e-10,3.3983354e-11,1.6290076e-10,0.00039331886,2.1568129e-10,1.1459139e-10
GAS2,2.5374863e-10,2.0153618e-10,2.8555913e-10,3.399178e-11,1.6280943e-10,3.944216e-10,2.1562206e-10,1.14616316e-10
LIN7C,2.5401595e-10,2.0450072e-10,2.9842664e-10,3.4078317e-11,1.6525224e-10,2.2354446e-10,2.189224e-10,1.15537295e-10
LRRC4C,2.557154e-10,2.0150735e-10,2.845131e-10,3.401176e-11,1.6291195e-10,2.7845615e-10,2.1559328e-10,1.1491796e-10
IMMP1L,2.5338204e-10,0.0009840467,2.8466837e-10,3.398245e-11,1.6280012e-10,2.164701e-10,2.1546583e-10,1.14604506e-10
PGAP2,2.71804e-10,2.014912e-10,3.7877657e-10,3.4079357e-11,1.629051e-10,5.160895e-10,2.1560807e-10,1.1458352e-10
ZNF214,2.5389676e-10,2.0151734e-10,2.852804e-10,3.3985172e-11,1.6297348e-10,2.2403235e-10,2.1551104e-10,1.1459926e-10
ZNF215,2.5429614e-10,2.0150695e-10,2.8699462e-10,3.3995803e-11,1.6295079e-10,2.1708452e-10,2.1549174e-10,1.1460407e-10
APIP,6.823618e-10,2.0198719e-10,2.8462818e-10,3.4878277e-11,1.633058e-10,4.1841526e-09,2.1560437e-10,1.1462068e-10
PAMR1,2.537196e-10,2.0151887e-10,2.8433356e-10,3.400086e-11,1.6319494e-10,2.2181203e-10,2.1560315e-10,1.1694962e-10
DGKZ,3.6039785e-10,2.0167999e-10,2.9816777e-10,3.4064994e-11,1.627818e-10,2.1897752e-10,2.1596328e-10,1.1527535e-10
EIF3M,2.5410124e-10,2.015108e-10,2.8482425e-10,3.398297e-11,1.6284546e-10,2.1678495e-10,2.1565373e-10,0.0017891127
TNKS1BP1,2.537767e-10,2.0147775e-10,2.8442088e-10,3.3983226e-11,0.001183102,2.1642883e-10,2.1555298e-10,1.14590955e-10
SERPING1,2.54699e-10,2.0149467e-10,2.8434818e-10,0.0015774664,1.6295483e-10,2.161483e-10,2.1564181e-10,1.1464605e-10
SLC43A1,2.5908029e-10,2.0160383e-10,2.8514113e-10,3.4047522e-11,1.6287155e-10,2.2094178e-10,2.1560478e-10,1.1511145e-10
PTPRJ,0.0007862796,2.0150658e-10,4.170669e-10,3.3983098e-11,1.6287187e-10,2.1758861e-10,2.1550858e-10,1.14607566e-10
C11orf49,2.5375638e-10,2.014862e-10,3.877028e-10,3.398251e-11,1.6285354e-10,5.409583e-10,0.0007033604,1.1458265e-10
ARFGAP2,2.7234992e-10,2.0147467e-10,3.0312733e-10,3.4060445e-11,1.6285104e-10,2.7351185e-10,2.155686e-10,1.1459227e-10
CELF1,2.5371572e-10,0.0013968509,2.8451638e-10,3.3982383e-11,1.6286969e-10,2.3008692e-10,2.1548474e-10,1.14580026e-10
HIKESHI,2.5335595e-10,2.014939e-10,2.844773e-10,3.398303e-11,1.6264927e-10,0.0017901623,2.1560807e-10,1.1459707e-10
ENDOD1,2.8948619e-10,2.0197333e-10,3.1208222e-10,3.3982643e-11,1.6283551e-10,2.1634959e-10,2.1629677e-10,1.2092971e-10
CCDC82,3.5861796e-09,2.0596395e-10,3.208589e-10,3.4529053e-11,1.6615266e-10,4.0029297e-10,2.2058136e-10,1.2617417e-10
TENM4,2.6349573e-10,2.0173231e-10,2.8685287e-10,3.4070323e-11,1.6378682e-10,2.165081e-10,2.1550899e-10,1.1992869e-10
CAPN5,2.538958e-10,2.014816e-10,0.0009096333,3.3983486e-11,1.6281565e-10,2.170746e-10,2.1564263e-10,1.14633365e-10
INTS4,3.2334949e-10,2.0149006e-10,2.9813363e-10,3.4216983e-11,1.6281315e-10,2.4985322e-10,2.154379e-10,1.1459139e-10
PAK1,2.5370023e-10,2.0151235e-10,2.8440786e-10,3.3983226e-11,1.6283676e-10,2.1611697e-10,0.0014017224,1.14613694e-10
RPS3,2.5442518e-10,2.0162691e-10,2.850998e-10,0.010540299,1.6314983e-10,2.1660888e-10,2.1597316e-10,1.14641234e-10
TTC12,2.6793837e-10,2.0146315e-10,3.1739852e-10,3.4061552e-11,1.6290323e-10,3.196031e-10,2.1541242e-10,1.1460888e-10
NCAM1,2.7342525e-10,2.0148083e-10,2.8435795e-10,3.3983098e-11,1.6280136e-10,2.4585484e-10,2.1559492e-10,1.1460713e-10
NPAT,0.00020608719,2.0150542e-10,2.8469116e-10,3.398297e-11,1.6282682e-10,2.1622375e-10,2.1556615e-10,1.1460407e-10
ATM,0.0010249602,2.0148312e-10,2.840533e-10,3.398303e-11,1.6282775e-10,2.1642221e-10,2.1559657e-10,1.14632054e-10
SLX4IP,5.5049365e-10,2.015554e-10,5.780238e-10,3.461438e-11,1.629971e-10,1.4691819e-09,2.154975e-10,1.1459008e-10
P4HA3,2.5327188e-10,2.0148967e-10,2.8450986e-10,3.3983098e-11,1.627104e-10,2.1667995e-10,2.1557683e-10,1.1746289e-10
ST14,2.5382124e-10,2.0150927e-10,2.8458041e-10,3.3983098e-11,1.6276906e-10,0.0028307699,2.1557517e-10,1.14614124e-10
HYOU1,2.5489535e-10,2.0156424e-10,2.8637948e-10,3.3992562e-11,1.6290946e-10,2.1686436e-10,2.1570228e-10,1.14604506e-10
KAT14,2.6038022e-10,2.0149851e-10,2.8956185e-10,3.40115e-11,1.6293059e-10,2.271003e-10,2.1551515e-10,1.1461762e-10
TMEM138,3.0502326e-10,2.0175694e-10,2.914441e-10,3.4148392e-11,1.6289205e-10,2.2520667e-10,2.1598717e-10,1.15697396e-10
INCENP,2.5589006e-10,2.0147545e-10,2.8670902e-10,3.3984395e-11,1.6280788e-10,2.1672046e-10,2.1554764e-10,1.1461806e-10
FRG1BP,2.8430536e-10,2.0149467e-10,3.0090322e-10,3.4094245e-11,1.6286626e-10,2.1844354e-10,2.1561383e-10,1.14620244e-10
CPSF7,2.536122e-10,2.0151696e-10,2.843433e-10,3.3983226e-11,1.6282464e-10,0.0010926034,2.156673e-10,1.1459182e-10
B3GAT3,2.531569e-10,2.0148312e-10,2.8448163e-10,3.3983098e-11,1.6278956e-10,2.1606339e-10,0.0012742006,1.14598823e-10
CCDC15,2.5639424e-10,2.0155386e-10,2.8533045e-10,3.3988153e-11,1.6288958e-10,2.1855566e-10,2.1561959e-10,1.1459664e-10
CHEK1,2.5981467e-10,2.0317302e-10,2.9336542e-10,3.4003845e-11,1.6426986e-10,2.1657914e-10,2.172121e-10,1.1461456e-10
FEZ1,2.6485317e-10,2.0223853e-10,2.933766e-10,3.4086508e-11,1.6395811e-10,2.2120997e-10,2.1641561e-10,1.177509e-10
ESAM,0.0029482113,2.0147622e-10,2.8430264e-10,3.3983098e-11,1.6287528e-10,2.1673782e-10,2.1556573e-10,1.14624185e-10
MPZL2,2.5383867e-10,2.0147928e-10,2.8447406e-10,3.3981932e-11,1.6289392e-10,2.166254e-10,2.1564633e-10,0.00075925875
SIDT2,4.5134405e-10,2.0151426e-10,2.846575e-10,3.4382042e-11,1.6281004e-10,2.2527713e-10,2.1561754e-10,1.1518832e-10
TMEM25,2.5531477e-10,2.0148583e-10,2.9814215e-10,3.403272e-11,1.6277404e-10,2.4383925e-10,2.1548392e-10,1.146185e-10
JPH2,2.535696e-10,2.0153386e-10,2.8533265e-10,3.398413e-11,1.6285229e-10,2.164437e-10,2.1563605e-10,1.1543552e-10
KIAA1755,2.5388805e-10,2.0150119e-10,2.841942e-10,3.3982837e-11,1.6278023e-10,2.166283e-10,2.1565413e-10,1.1483163e-10
DSN1,3.0596956e-10,2.0348018e-10,2.8920802e-10,3.415087e-11,1.6419688e-10,2.6094002e-10,2.173837e-10,1.1463293e-10
SOGA1,3.498443e-10,2.0457798e-10,2.8463418e-10,3.3983098e-11,1.6358076e-10,2.6318028e-10,2.1756287e-10,1.952346e-10
CNBD2,2.718071e-10,2.0153502e-10,3.0127245e-10,3.401014e-11,1.6276099e-10,2.3053234e-10,2.1536722e-10,1.1460888e-10
CDH22,2.535677e-10,2.015085e-10,2.8447622e-10,3.3982903e-11,1.627523e-10,2.2584329e-10,2.1554393e-10,1.1460713e-10
CABLES2,2.542903e-10,2.0151042e-10,2.8612124e-10,3.398316e-11,1.628498e-10,2.1828862e-10,2.1539187e-10,1.1461806e-10
ORAOV1,3.9473547e-10,2.0206349e-10,2.9774663e-10,3.421163e-11,1.6376932e-10,3.0654257e-10,2.1575454e-10,1.1634712e-10
NUDT22,2.6246946e-10,2.0149851e-10,2.8417144e-10,3.398316e-11,1.6281937e-10,2.36721e-10,2.1548885e-10,1.14613256e-10
FERMT3,5.428446e-10,2.0451632e-10,3.503879e-10,3.4628907e-11,1.6541181e-10,2.1671881e-10,2.1572243e-10,1.14616316e-10
PLCB3,2.5557498e-10,2.019375e-10,3.7087267e-10,3.3999043e-11,1.6312587e-10,2.1844189e-10,2.1635246e-10,1.14594896e-10
VPS51,1.1701616e-09,2.0156271e-10,5.2608884e-10,3.4663536e-11,1.6277746e-10,4.8433324e-10,2.16938e-10,1.1924167e-10
PPP4C,2.5376798e-10,2.0149543e-10,2.8436933e-10,0.00043271985,1.6281192e-10,2.166064e-10,2.1557887e-10,1.1460407e-10
DOC2A,2.5377378e-10,2.0149928e-10,2.8506011e-10,3.398271e-11,1.6283117e-10,2.1738616e-10,2.1563769e-10,1.14632054e-10
TMEM219,2.540392e-10,2.0150658e-10,2.847699e-10,3.398271e-11,1.6284359e-10,2.1695785e-10,2.1551763e-10,0.0030847848
HMGA2,2.539462e-10,2.0148928e-10,3.0578695e-10,3.3981932e-11,1.6279421e-10,4.847584e-10,2.1561714e-10,1.1461762e-10
CNKSR2,2.5932353e-10,2.0151235e-10,2.8455546e-10,3.400028e-11,1.6279204e-10,2.1763386e-10,2.1565004e-10,1.1459707e-10
KLRF1,2.8325636e-10,2.0150774e-10,2.8457933e-10,3.3983615e-11,1.6294986e-10,2.1661672e-10,2.1560233e-10,1.1460494e-10
CLEC1A,2.5403046e-10,2.0147314e-10,2.848199e-10,3.3983226e-11,1.627343e-10,2.1648744e-10,2.1549872e-10,1.4060772e-10
MPP7,5.4731183e-05,2.0151118e-10,2.8443825e-10,3.3983098e-11,1.6275727e-10,5.2105475e-10,2.1542844e-10,1.1458395e-10
ITGB1,2.5410316e-10,2.014843e-10,2.8393468e-10,3.398297e-11,0.004041428,2.1693221e-10,2.1560233e-10,1.14617184e-10
